model,year,mileage,fuel,price
47,2007,198700,1,13900
47,2009,217648,1,13600
47,2011,204000,1,14000
47,2007,137100,1,14900
47,2008,173000,3,18900
47,2006,187300,3,13900
47,2004,159000,1,9900
47,2004,183919,3,14500
47,2012,295262,5,21800
47,2009,150000,3,14900
47,2004,260000,5,9900
47,2005,290000,3,9900
47,2006,179000,1,15500
47,2008,201185,1,9000
47,2005,204000,1,8200
47,2008,149000,3,14900
47,2007,214000,1,8800
47,2006,212576,3,11900
47,2009,160000,3,18900
47,2005,340000,3,12000
47,2008,179892,3,18800
47,2009,71000,3,19900
47,2009,290000,1,14990
47,2009,234000,1,15900
47,2009,178722,3,15600
47,2005,221201,3,10500
47,2008,178905,1,16900
47,2009,167120,1,15500
47,2006,142000,3,12500
47,2009,171000,3,15500
47,2005,162015,3,12900
47,2008,168000,3,20900
47,2007,249000,3,12900
47,2007,128301,3,21890
47,2006,222200,3,12900
47,2005,171974,1,13500
47,2010,127907,3,24500
47,2009,219000,5,13000
47,2009,200000,3,15900
47,2009,162000,3,16800
47,2006,223000,1,14700
47,2010,176000,3,22500
47,2011,199051,3,17500
47,2010,216720,3,16900
47,2009,214169,3,15900
47,2006,173000,3,11900
47,2005,150200,3,11999
47,2004,206000,3,10900
47,2008,179000,3,13990
47,2010,177000,1,16800
47,2004,178000,3,10900
47,2005,256000,5,10900
47,2009,187000,3,14900
47,2006,134000,3,16000
47,2006,95697,3,18000
47,2006,241680,5,10900
47,2006,276000,3,12500
47,2007,181687,3,13299
47,2006,108200,3,14800
47,2007,200000,3,11900
47,2009,187000,3,16900
47,2009,189000,5,14000
47,2007,130000,3,14900
47,2006,178529,3,12900
47,2008,182273,3,13900
47,2006,191000,1,13500
47,2009,178000,3,14800
47,2005,155000,3,8500
47,2007,84150,3,18900
47,2007,177100,3,10500
47,2007,182312,3,16900
47,2006,86000,3,12888
47,2005,174000,3,14800
47,2009,130000,3,13000
47,2004,176000,3,11900
47,2004,176000,3,11900
47,2007,250621,3,13400
47,2004,160741,3,11200
47,2007,216000,1,8800
47,2008,199000,3,14900
47,2005,145000,3,13900
47,2007,280000,1,13600
47,2006,271000,1,8500
47,2004,148400,3,10300
47,2009,171000,3,16200
47,2008,206800,5,15900
47,2008,180000,3,15900
47,2006,289000,1,11500
47,2007,159100,3,15900
47,2006,198000,3,11800
47,2008,212543,1,10600
47,2007,220000,1,11900
47,2008,256000,1,9500
47,2009,158012,3,15500
47,2009,220000,3,13999
47,2007,189000,1,11500
47,2005,208000,3,12800
47,2007,215000,5,13900
47,2009,181688,3,14900
47,2005,176083,3,11000
47,2006,168000,3,12500
47,2009,247000,1,13000
47,2008,192857,3,14999
47,2005,209000,3,11500
47,2006,195000,1,7990
47,2008,192000,3,13900
47,2007,178000,3,12900
47,2010,141000,3,14900
47,2009,143000,3,20900
47,2006,190500,5,10900
47,2009,176000,1,14999
47,2009,208000,3,13400
47,2007,207000,3,14900
47,2006,164000,3,15900
47,2010,94000,3,22900
47,2006,176000,3,10999
47,2008,132000,3,12900
47,2008,203392,1,13800
47,2011,65000,3,30000
47,2005,185656,3,11000
47,2009,113565,3,16600
47,2005,186900,3,12999
47,2009,171255,3,14400
47,2009,140000,3,14900
47,2008,207000,3,11600
47,2007,248000,5,14500
47,2006,209000,3,9900
47,2008,193000,3,11500
47,2006,134565,3,14999
47,2006,173000,3,12900
47,2010,179000,3,16500
47,2004,181300,3,10899
47,2004,220000,3,10999
47,2006,264370,1,9990
47,2009,167000,3,14999
47,2007,210164,3,13800
47,2004,140000,3,12900
47,2005,155000,3,13900
47,2007,245000,1,19900
47,2007,245000,1,19900
47,2005,270640,3,9900
47,2009,151000,3,15750
47,2009,138296,3,15900
47,2004,169300,3,8700
47,2009,145222,3,16950
47,2007,222325,5,19900
47,2012,314000,1,12400
47,2006,250000,3,11999
47,2006,205000,3,11900
47,2019,50080,3,75500
47,2009,193000,3,18700
47,2008,179000,3,15900
47,2010,206000,1,12800
47,2005,120000,3,13800
47,2010,176000,3,17900
47,2011,236118,1,14900
47,2008,219000,3,15000
47,2009,194000,3,13900
47,2006,212503,3,12000
47,2007,247416,1,12900
47,2011,149389,3,22000
47,2008,343000,1,10800
47,2004,194000,3,12400
47,2005,230000,3,14900
47,2007,186945,1,12000
47,2009,164498,3,14499
47,2008,106000,3,15900
47,2009,115979,3,19000
47,2010,195800,5,18800
47,2009,220000,1,14900
47,2006,240568,3,22600
47,2005,302000,1,7999
47,2007,153000,3,17900
47,2005,307000,5,10900
47,2009,184000,3,15200
47,2009,339714,3,16900
47,2006,187000,3,12700
47,2008,238000,1,12500
47,2009,167354,3,13900
47,2005,181087,3,13700
47,2004,166000,3,11500
47,2004,189900,3,16666
47,2009,180200,3,17900
47,2010,152502,3,16800
47,2006,255000,1,8900
47,2009,180000,3,13900
47,2005,165000,3,11900
47,2007,217000,3,12900
47,2006,189321,3,12900
47,2004,163000,3,7999
47,2004,166400,3,11900
47,2006,212000,3,11950
47,2006,230100,1,10500
47,2005,165192,3,13900
47,2005,212000,5,10900
47,2007,256790,5,13000
47,2004,107000,3,9900
47,2008,206000,3,12500
47,2008,203215,3,11800
47,2010,71928,3,21000
47,2009,182000,1,11500
47,2009,124250,3,15900
47,2005,180987,3,10700
47,2006,236234,3,24000
47,2004,158000,3,7500
47,2004,154700,3,10900
47,2006,111753,3,9500
47,2005,259000,3,12999
47,2004,200398,3,8900
47,2007,178000,3,19500
47,2005,270000,1,7750
47,2007,236000,3,8500
47,2005,294000,3,7000
47,2007,165000,3,14100
47,2006,187000,3,11850
47,2005,299000,1,10700
47,2006,220000,1,8700
47,2004,236772,3,8900
47,2005,147000,3,12900
47,2007,315000,1,7500
47,2007,173907,3,13900
47,2009,208000,1,16900
47,2009,230000,3,15500
47,2006,178000,3,14700
47,2009,205000,3,15950
47,2009,182000,3,13500
47,2005,224139,3,9999
47,2008,199000,1,13900
47,2009,178000,1,12800
47,2008,255055,1,16900
47,2005,170000,3,13900
47,2005,149000,3,11900
47,2010,140100,3,16500
47,2006,220000,1,8999
47,2008,145217,3,16400
47,2007,191000,5,13900
47,2006,300000,1,7900
47,2005,227000,3,9900
47,2004,260123,1,8999
47,2004,144097,3,10600
47,2009,238000,3,13900
47,2007,147000,3,15900
47,2004,360000,1,5700
47,2009,189764,3,16900
47,2005,160000,3,15900
47,2007,254405,1,10900
47,2008,270000,1,8800
47,2008,253700,3,13500
47,2009,249000,3,16999
47,2004,170243,3,9950
47,2009,162000,3,15900
47,2008,145000,3,13900
47,2008,164600,3,13500
47,2006,213300,1,9500
47,2007,104222,3,15500
47,2008,301000,1,10900
47,2005,197000,3,12400
47,2008,141000,3,14500
47,2007,213268,3,17900
47,2009,236382,3,13900
47,2007,350000,1,7000
47,2004,181000,3,10800
47,2005,248000,3,9000
47,2006,115000,5,15900
47,2007,213950,1,9500
47,2006,99406,3,18500
47,2007,222000,3,14999
47,2007,179000,1,14300
47,2006,190000,3,14900
47,2005,144000,1,10900
47,2006,164000,3,13900
47,2007,275000,3,9999
47,2010,235000,3,14900
47,2009,136738,5,17500
47,2009,224000,3,15900
47,2004,200000,3,9900
47,2004,203000,3,9900
47,2006,143000,3,16500
47,2006,234000,3,13900
47,2004,143000,3,11600
47,2008,148000,1,11700
47,2004,235000,1,8900
47,2007,144039,3,15900
47,2007,177250,1,10800
47,2008,190000,3,13900
47,2008,251899,3,6999
47,2007,220000,3,9999
47,2007,150000,3,15900
47,2007,166300,3,14000
47,2006,223000,5,14999
47,2005,225000,5,12900
47,2006,277870,3,9900
47,2008,116381,3,17900
47,2007,194740,1,15000
47,2005,189100,3,14000
47,2007,280105,1,9500
47,2006,220123,3,11999
47,2007,269000,3,9300
47,2016,260000,1,35900
47,2004,213860,3,6500
47,2012,88600,3,26500
47,2004,178000,3,12600
47,2010,262000,1,14000
47,2004,270000,5,10900
47,2011,149500,3,22140
47,2011,204284,1,26999
47,2005,198123,3,6890
47,2005,195240,3,12900
47,2009,119900,3,16900
47,2007,205000,3,15800
47,2010,197000,1,14200
47,2009,173930,3,13999
47,2009,161000,3,16900
47,2005,135000,3,13900
47,2008,199000,3,16900
47,2008,163800,3,13900
47,2006,230000,3,13900
47,2005,159000,3,9999
47,2007,232000,1,9900
47,2011,115000,1,17200
47,2007,95000,3,12900
47,2004,213244,3,8200
47,2004,170700,3,13700
47,2008,192000,3,17000
47,2006,254100,3,11000
47,2009,181987,3,14900
47,2007,235000,1,11500
47,2005,234061,3,10000
47,2007,210020,3,12900
47,2004,189000,3,9900
47,2007,151841,3,15900
47,2007,158880,3,16500
47,2009,180000,3,13900
47,2007,310523,3,14900
47,2009,171000,1,16900
47,2008,181000,3,13900
47,2009,190000,3,16900
47,2006,214000,1,12700
47,2008,164500,3,11700
47,2007,231740,3,11999
47,2008,160000,3,13900
47,2004,245617,3,9900
47,2005,188000,3,11900
47,2005,166000,3,14990
47,2009,341667,1,6990
47,2009,235524,3,15400
47,2006,218000,1,9900
47,2005,195000,3,14500
47,2006,160000,3,9800
47,2009,233000,3,14800
47,2007,242000,1,13999
47,2005,311000,5,10999
47,2005,220000,3,11999
47,2010,348856,1,11685
47,2006,198000,3,12600
47,2006,206000,5,12900
47,2007,138000,3,15500
47,2005,276138,5,10000
47,2005,187000,3,9400
47,2005,242705,3,11999
47,2005,176000,3,10500
47,2005,125000,3,10400
47,2009,154000,3,11999
47,2010,280000,1,10900
47,2009,198853,3,11600
47,2007,205000,1,9000
47,2006,156000,3,12950
47,2006,140600,3,26200
47,2006,200000,3,15900
47,2007,210000,3,14900
47,2009,229000,3,16900
47,2005,253627,5,11500
47,2010,220000,3,13800
47,2010,147000,1,15900
47,2007,180000,3,10900
47,2006,167315,1,10500
47,2008,172900,3,17200
47,2005,215321,3,10900
47,2006,279000,3,9400
47,2006,239000,3,12500
47,2008,258000,3,10000
47,2009,166030,1,16300
47,2008,202260,3,15900
47,2006,161838,3,16890
47,2007,223000,3,10900
47,2009,245000,1,10900
47,2004,249500,3,8900
47,2004,270950,3,7500
47,2006,216000,3,11900
47,2005,220150,3,11900
47,2010,151650,3,19800
47,2007,211759,5,10200
47,2005,220000,3,11999
47,2008,192000,3,14900
47,2005,342765,5,11477
47,2007,236000,3,12400
47,2011,117950,3,19900
47,2008,197800,3,16000
47,2008,168000,1,15900
47,2006,199123,3,12900
47,2010,208517,5,17900
47,2009,235000,3,15800
47,2005,335000,1,5390
47,2008,267000,3,16900
47,2006,187254,1,11900
47,2006,224000,3,11900
47,2005,196252,3,14500
47,2009,208247,3,15750
47,2006,220000,3,13900
47,2008,198000,3,13999
47,2010,114000,3,18500
47,2012,85000,3,23000
47,2004,254000,3,11300
47,2008,201200,3,15400
47,2009,211000,3,14999
47,2006,193500,1,11500
47,2008,179000,3,16999
47,2008,270000,1,16000
47,2005,308000,3,9900
47,2011,275920,1,17499
47,2008,178531,3,17600
47,2005,208000,3,11900
47,2004,247500,3,13900
47,2007,188121,3,12900
47,2005,201000,3,10900
47,2007,142107,3,16900
47,2008,232700,1,12799
47,2009,209000,3,13900
47,2004,156000,3,10900
47,2007,212000,1,13500
47,2009,90515,3,16599
47,2009,140000,3,16700
47,2005,320554,1,10900
47,2008,147800,3,16666
47,2007,210500,3,11700
47,2005,218058,3,14900
47,2005,255400,3,11800
47,2007,272500,3,12499
47,2006,186100,3,12500
47,2010,198000,1,14900
47,2007,226000,1,12900
47,2007,163500,5,13900
47,2008,221903,3,18200
47,2008,260000,5,8700
47,2006,53317,3,24500
47,2006,190674,3,10400
47,2008,190000,3,14999
47,2006,251450,1,5990
47,2005,164371,5,12800
47,2005,229885,3,7500
47,2005,144200,3,14300
47,2007,183000,5,14900
47,2010,289000,1,18880
47,2006,190000,5,12500
47,2008,140000,3,16999
47,2005,232000,1,10000
47,2004,191000,3,11700
47,2008,179000,3,14000
47,2008,227000,1,13900
47,2009,247908,5,12900
47,2005,98000,3,11900
47,2007,200000,3,14900
47,2005,135000,3,12999
47,2004,143000,3,11999
47,2005,261000,1,7999
47,2006,227321,3,13900
47,2005,212000,3,10516
47,2004,227839,3,8000
47,2005,200000,1,9200
47,2007,237500,1,14900
47,2007,268189,1,9999
47,2005,249000,3,11900
47,2006,218989,3,11800
47,2007,200000,3,16900
47,2007,130000,3,14500
47,2009,135000,3,15900
47,2007,155000,3,13900
47,2008,204000,3,15900
47,2004,200000,3,11900
47,2009,286588,3,12900
47,2006,163000,3,9900
47,2004,269280,5,11400
47,2008,229477,1,9800
47,2011,173000,1,12900
47,2008,157640,1,14900
47,2006,226953,3,11900
47,2007,218000,3,11900
47,2006,210000,3,10900
47,2006,230000,3,13500
47,2007,130000,3,16900
47,2007,234331,3,13900
47,2008,291000,1,17900
47,2005,158450,3,13900
47,2009,251097,1,11000
47,2014,237142,1,12900
47,2009,208817,3,15900
47,2007,160930,3,14900
47,2006,324900,1,8999
47,2005,197000,3,8900
47,2005,141000,3,13000
47,2009,270400,5,15600
47,2006,294421,1,7900
47,2009,244035,1,12900
47,2008,150511,3,15500
47,2008,275700,5,12000
47,2010,272000,3,18900
47,2005,320000,1,7500
47,2011,237000,1,12000
47,2007,296500,1,10900
47,2008,210000,3,12900
47,2006,124500,3,15900
47,2010,269146,1,10800
47,2007,181000,3,10800
47,2005,216315,3,11900
47,2004,196000,3,9900
47,2006,242000,5,10000
47,2005,222900,3,9450
47,2005,265400,1,8800
47,2008,181000,1,15800
47,2004,189000,3,9000
47,2005,322000,1,5800
47,2008,175450,3,11100
47,2007,195900,1,12500
47,2014,106760,3,41900
47,2011,89987,3,29500
47,2013,259000,1,22900
47,2015,42738,3,41900
47,2012,157000,3,24500
47,2011,51430,3,37900
47,2015,169000,3,33999
47,2015,114082,3,37900
47,2013,149000,3,57900
47,2016,147000,1,47900
47,2012,69636,3,36900
47,2011,125585,3,41900
47,2018,121689,3,54900
47,2011,134693,3,31900
47,2015,107000,3,38900
47,2010,140200,1,24600
47,2011,63902,3,38500
47,2014,228500,1,22900
47,2015,18100,3,58500
47,2015,232000,1,30500
47,2015,90178,3,39900
47,2013,221000,1,28900
47,2014,92228,3,38900
47,2013,111640,3,38900
47,2011,128688,3,35800
47,2010,171000,3,23900
47,2013,178000,1,41900
47,2013,100802,3,34900
47,2015,124770,3,48900
47,2012,116000,3,38900
47,2015,99422,3,53900
47,2011,185000,3,19800
47,2014,106760,3,41900
47,2011,89987,3,29500
47,2013,259000,1,22900
47,2015,42738,3,41900
47,2012,157000,3,24500
47,2011,51430,3,37900
47,2015,169000,3,33999
47,2015,114082,3,37900
47,2013,149000,3,57900
47,2016,147000,1,47900
47,2012,69636,3,36900
47,2011,125585,3,41900
47,2018,121689,3,54900
47,2011,134693,3,31900
47,2015,107000,3,38900
47,2010,140200,1,24600
47,2011,63902,3,38500
47,2014,228500,1,22900
47,2015,18100,3,58500
47,2015,232000,1,30500
47,2015,90178,3,39900
47,2013,221000,1,28900
47,2014,92228,3,38900
47,2013,111640,3,38900
47,2011,128688,3,35800
47,2010,171000,3,23900
47,2013,178000,1,41900
47,2013,100802,3,34900
47,2015,124770,3,48900
47,2012,116000,3,38900
47,2015,99422,3,53900
47,2011,185000,3,19800
47,2015,87415,3,43500
47,2013,246000,1,28900
47,2010,232000,1,20900
47,2013,86250,3,35000
47,2011,276100,1,29000
47,2010,100000,3,29700
47,2011,175000,3,28900
47,2014,50719,3,37900
47,2015,83525,3,41500
47,2013,112958,3,34500
47,2014,109670,1,29900
47,2013,118860,3,37900
47,2012,75093,3,34900
47,2012,93000,3,31900
47,2012,185700,1,25990
47,2012,220000,1,26900
47,2013,63000,3,42999
47,2011,186138,1,22000
47,2014,216000,1,26900
47,2011,112000,3,29990
47,2010,150000,3,23900
47,2011,279200,1,16900
47,2011,221000,1,18899
47,2012,100000,3,32900
47,2011,167708,3,27900
47,2013,207000,5,29500
47,2010,88128,3,25900
47,2013,131091,3,33900
47,2012,93064,3,30900
47,2013,83762,3,37400
47,2014,118878,3,39900
47,2013,116484,3,40500
47,2010,200000,1,23900
47,2012,123785,3,38999
47,2011,129000,3,25900
47,2010,211222,3,29900
47,2011,219399,3,25000
47,2013,82016,3,39900
47,2013,230000,5,24900
47,2015,91352,3,39900
47,2010,215000,1,22900
47,2010,149000,3,25900
47,2015,77542,3,48500
47,2015,56207,3,44000
47,2012,85500,3,38900
47,2011,202217,1,17999
47,2010,134000,3,26000
47,2011,191000,1,19900
47,2012,99000,3,31900
47,2013,116000,3,39700
47,2011,191545,3,24700
47,2010,265745,1,16500
47,2011,284986,1,20000
47,2011,179000,3,25999
47,2010,130000,3,27000
47,2011,193000,1,21900
47,2015,152000,1,43500
47,2011,238000,3,27700
47,2011,163069,3,23900
47,2013,115000,5,39700
47,2010,78765,3,28000
47,2013,145000,3,28900
47,2011,299500,1,20000
47,2013,107000,3,33400
47,2014,73000,3,42000
47,2014,149000,3,38900
47,2012,190000,1,22900
47,2012,190000,1,25500
47,2011,163100,1,23600
47,2014,260000,1,25500
47,2014,142000,3,32800
47,2015,145800,3,34900
47,2013,149000,1,31999
47,2012,106000,3,33900
47,2018,125785,3,49900
47,2010,99000,3,26900
47,2012,225000,1,23900
47,2014,139437,3,29900
47,2012,108879,3,33500
47,2014,209000,3,25500
47,2015,74000,3,35900
47,2015,132000,5,32900
47,2015,116800,3,39900
47,2011,163000,1,22800
47,2014,181000,3,25200
47,2012,180000,3,24900
47,2017,87300,3,42900
47,2015,141760,3,38900
47,2011,182147,3,27900
47,2010,166254,3,31857
47,2012,213000,3,26900
47,2019,57256,3,68300
47,2015,64320,3,45900
47,2013,188300,3,31400
47,2014,225000,1,21700
47,2010,167150,3,26500
47,2011,163450,3,31200
47,2015,159000,3,35900
47,2015,80800,3,45900
47,2014,137492,5,39900
47,2018,25253,3,69900
47,2015,208000,1,37800
47,2014,188457,1,28900
47,2014,84000,3,34900
47,2014,184000,1,26900
47,2018,151229,3,46900
47,2018,39335,3,53900
47,2014,136000,3,33900
47,2014,163000,5,33900
47,2011,175699,3,27999
47,2015,183000,1,28500
47,2010,131000,3,26900
47,2015,185000,1,29900
47,2010,172000,3,24999
47,2010,145550,3,27950
47,2011,211344,3,4700
47,2013,313000,1,26900
47,2013,17130,3,36500
47,2010,234000,1,23900
47,2015,106000,3,35900
47,2011,223500,5,33800
47,2018,46000,3,40000
47,2013,181695,3,29900
47,2011,197676,3,27600
47,2016,77917,5,48000
47,2012,92279,3,29500
47,2011,192000,3,27500
47,2012,255600,1,19990
47,2014,249412,3,26900
47,2014,214000,3,31900
47,2015,240000,1,26900
47,2011,103500,3,28500
47,2011,143000,3,27900
47,2012,89999,3,29999
47,2015,227000,1,18500
47,2011,238223,3,22500
47,2015,150000,1,29900
47,2013,101777,1,27900
47,2011,139000,3,24999
47,2015,148274,1,32000
47,2011,123899,5,30900
47,2010,173000,3,22900
47,2010,152500,5,28800
47,2013,220000,1,22990
47,2012,162000,3,37900
47,2010,200000,3,24900
47,2010,191000,3,25900
47,2010,150000,3,25400
47,2011,170700,5,32900
47,2016,102000,3,79900
47,2010,108678,3,34990
47,2012,249000,1,19900
47,2014,55000,1,35300
47,2010,159000,1,21000
47,2011,150000,3,27700
47,2012,115000,3,38000
47,2010,166777,5,24700
47,2015,120756,3,42900
47,2018,67155,3,47900
47,2011,265098,1,23900
47,2013,118000,3,34800
47,2011,183000,5,29900
47,2015,69352,3,33900
47,2011,164921,3,19999
47,2011,140000,1,25500
47,2013,59849,3,39900
47,2012,119000,3,32900
47,2011,141809,3,27899
47,2012,50000,3,38900
47,2012,195000,3,29999
47,2010,252000,5,28999
47,2016,66000,3,39900
47,2011,210000,1,24500
47,2010,165000,5,30000
47,2010,172000,3,25900
47,2013,260000,1,24900
47,2011,145653,3,25100
47,2009,105000,3,15800
47,2016,53000,5,47000
47,2010,140660,3,28900
47,2013,123900,3,32900
47,2010,223854,3,24900
47,2012,163000,1,14900
47,2012,133000,3,34900
47,2015,158695,3,40900
47,2014,94000,3,39900
47,2009,186528,3,22900
47,2011,115332,3,33000
47,2012,152000,3,30900
47,2012,106000,3,35900
47,2010,256000,1,18500
47,2011,190000,3,28900
47,2012,127000,3,32900
47,2018,125000,5,49900
47,2010,112000,3,22000
47,2011,170500,3,26000
47,2012,207000,1,24900
47,2015,124700,3,30500
47,2011,219104,3,30000
47,2018,195000,5,38500
47,2012,164000,3,33900
47,2013,184770,1,29000
47,2011,166000,1,26000
47,2012,83000,3,29999
47,2015,62000,3,31999
47,2011,174000,3,24600
47,2013,158000,3,32999
47,2014,296000,1,22500
47,2012,171025,3,27900
47,2012,153000,3,28999
47,2018,52800,3,51500
47,2013,177300,1,32800
47,2011,134000,3,28800
47,2012,175800,3,27900
47,2013,215000,1,29900
47,2012,240000,1,22900
47,2011,147810,3,29900
47,2010,172020,1,26900
47,2015,160000,1,29700
47,2011,98795,3,32900
47,2011,172000,3,26900
47,2015,85000,3,49950
47,2011,215000,1,21900
47,2011,94500,1,34000
47,2011,195000,3,26999
47,2012,113588,3,33800
47,2012,182000,3,27700
47,2011,200000,1,25900
47,2011,127000,3,28900
47,2010,188000,3,26999
47,2015,227900,5,34900
47,2014,52000,1,36000
47,2013,136000,3,31900
47,2011,225000,1,14900
47,2014,174500,1,29000
47,2010,165000,3,24800
47,2012,168750,3,24900
47,2010,129171,3,29900
47,2014,188695,5,31900
47,2011,178660,3,26900
47,2013,189000,1,24900
47,2011,222909,1,24500
47,2011,236000,1,27500
47,2011,221000,1,24000
47,2013,213000,3,31900
47,2012,217500,1,22900
47,2010,194000,3,26800
47,2011,141000,3,29900
47,2012,192000,3,27800
47,2010,203150,3,25000
47,2012,182000,1,23500
47,2019,44861,3,75500
47,2014,208000,1,23300
47,2011,84800,3,26950
47,2013,112172,3,38900
47,2013,174000,1,28900
47,2011,132000,3,30900
47,2011,121000,1,26900
47,2013,167530,5,30900
47,2011,127000,3,28900
47,2014,141000,1,26400
47,2013,241485,3,28900
47,2013,140000,3,29900
47,2011,121000,3,26900
47,2011,199000,3,28900
47,2012,142000,3,34900
47,2011,169000,3,28900
47,2015,174943,3,34900
47,2016,121008,3,44900
47,2011,114500,3,35900
47,2011,172487,3,25900
47,2012,189000,3,29999
47,2011,101000,3,29999
47,2019,166738,1,48500
47,2010,148000,3,24500
47,2018,172218,3,44000
47,2018,166237,3,43100
47,2011,154806,3,29900
47,2013,150634,3,35900
47,2014,218300,3,31500
47,2014,139100,3,35900
47,2013,86000,3,34900
47,2013,101300,1,37500
47,2012,196000,1,27900
47,2013,189000,1,24900
47,2014,210603,1,29900
47,2015,81000,3,37900
47,2013,184770,1,29000
47,2015,82739,3,42000
47,2013,119077,3,34000
47,2016,142677,1,35000
47,2013,186704,1,26900
47,2016,68651,3,43000
47,2011,247000,1,18999
47,2011,247000,1,18999
47,2015,73074,5,45000
47,2015,129494,3,36000
47,2013,126915,3,39000
47,2012,121400,3,28999
47,2013,167000,3,31900
47,2012,179300,5,29450
47,2013,190000,1,32500
47,2014,164000,1,39900
47,2010,138200,1,25600
47,2012,158800,1,34500
47,2015,161000,1,29900
47,2010,167000,3,23499
47,2013,143430,3,35000
47,2013,128000,3,36700
47,2014,235000,5,31500
47,2014,138000,3,38900
47,2015,191000,1,34900
47,2013,120500,3,29000
47,2013,199000,3,32900
47,2010,235000,1,19900
47,2012,117000,3,37999
47,2009,171000,3,24900
